trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1727,False,"{'a': 1.0, 'e': 0.2127745890442233}",20,10,18.704951742064146,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 1.0, 'e': 0.21200710992205452}",20,0,-52.29820775566093,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
1729,False,"{'a': 1.0, 'e': 0.21123950002324857}",25,0,-9.84666292499876,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1730,False,"{'a': 1.0, 'e': 0.21047175982130562}",20,0,35.12261111973718,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1731,False,"{'a': 1.0, 'e': 0.20970388978980642}",25,0,17.525638962783468,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1732,False,"{'a': 1.0, 'e': 0.20893589040241176}",20,8,15.722676109629017,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 1.0, 'e': 0.20816776213286203}",20,12,17.90072617536073,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1734,False,"{'a': 1.0, 'e': 0.20739950545497782}",20,0,3.621908915793413,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1735,False,"{'a': 1.0, 'e': 0.20663112084265817}",25,11,11.762373070399008,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1736,False,"{'a': 1.0, 'e': 0.20586260876988136}",20,0,7.255437040441121,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1737,False,"{'a': 1.0, 'e': 0.205093969710704}",20,0,30.316133937228745,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1738,False,"{'a': 1.0, 'e': 0.20432520413926172}",25,8,16.743728982129294,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1739,False,"{'a': 1.0, 'e': 0.20355631252976758}",20,0,-60.172630235105494,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1740,False,"{'a': 1.0, 'e': 0.2027872953565125}",20,0,10.084881308047386,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1741,False,"{'a': 1.0, 'e': 0.20201815309386492}",20,12,2.2248082989267495,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1742,False,"{'a': 1.0, 'e': 0.2012488862162702}",20,2,14.236512775350912,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1743,False,"{'a': 1.0, 'e': 0.2004794951982513}",25,15,17.38426697997927,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1744,False,"{'a': 1.0, 'e': 0.199709980514407}",20,9,-13.561546850265042,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1745,False,"{'a': 1.0, 'e': 0.1989403426394126}",25,0,39.233129045044706,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1746,False,"{'a': 1.0, 'e': 0.19817058204801943}",20,0,-30.3094510850011,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1747,False,"{'a': 1.0, 'e': 0.1974006992150543}",30,6,40.82418970561391,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 1.0, 'e': 0.19663069461542002}",35,24,8.270619845253616,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1749,False,"{'a': 1.0, 'e': 0.1958605687240939}",30,13,23.299995267254783,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1750,False,"{'a': 1.0, 'e': 0.1950903220161283}",20,10,-1.4403119084212586,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1751,False,"{'a': 1.0, 'e': 0.1943199549666499}",25,0,30.62021614534582,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1752,False,"{'a': 1.0, 'e': 0.19354946805086018}",25,7,24.68321657588502,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 1.0, 'e': 0.192778861744034}",20,0,23.45090668806111,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1754,False,"{'a': 1.0, 'e': 0.19200813652152005}",30,16,20.224850422673725,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1755,False,"{'a': 1.0, 'e': 0.19123729285874036}",25,11,-20.588207516208065,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1756,False,"{'a': 1.0, 'e': 0.19046633123118978}",25,11,-25.435682224154732,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1757,False,"{'a': 1.0, 'e': 0.18969525211443666}",25,15,6.246586222448622,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1758,False,"{'a': 1.0, 'e': 0.18892405598412113}",20,14,12.707868732730928,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1759,False,"{'a': 1.0, 'e': 0.1881527433159557}",30,6,28.08373143983279,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1760,False,"{'a': 1.0, 'e': 0.18738131458572452}",30,21,16.08082412906827,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 1.0, 'e': 0.18660977026928405}",20,13,15.415492874127938,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 1.0, 'e': 0.18583811084256138}",25,18,10.305104338402977,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1763,False,"{'a': 1.0, 'e': 0.18506633678155482}",20,15,10.470349337618226,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1764,False,"{'a': 1.0, 'e': 0.18429444856233337}",25,14,16.071252362136523,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1765,False,"{'a': 1.0, 'e': 0.18352244666103626}",25,14,0.8431716099197688,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1766,False,"{'a': 1.0, 'e': 0.1827503315538735}",25,5,-18.942171709721315,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
1767,False,"{'a': 1.0, 'e': 0.18197810371712422}",20,9,20.2255709855506,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1768,False,"{'a': 1.0, 'e': 0.1812057636271374}",20,3,-66.8731750267495,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
1769,False,"{'a': 1.0, 'e': 0.18043331176033095}",25,0,42.2834693072678,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1770,False,"{'a': 1.0, 'e': 0.17966074859319248}",20,9,18.061438853981088,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 1.0, 'e': 0.17888807460227749}",25,14,-5.438922506969583,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1772,False,"{'a': 1.0, 'e': 0.17811529026421014}",20,4,-9.723720174822427,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1773,False,"{'a': 1.0, 'e': 0.17734239605568267}",30,16,-0.8593086420307756,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1774,False,"{'a': 1.0, 'e': 0.1765693924534548}",25,11,15.017249946875568,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1775,False,"{'a': 1.0, 'e': 0.17579627993435445}",20,6,26.917195524867854,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 1.0, 'e': 0.17502305897527604}",20,0,30.264194903198035,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1777,False,"{'a': 1.0, 'e': 0.1742497300531811}",20,9,21.317745195228625,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1778,False,"{'a': 1.0, 'e': 0.17347629364509756}",20,0,18.74887796814153,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1779,False,"{'a': 1.0, 'e': 0.1727027502281203}",35,18,4.869985740216565,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1780,False,"{'a': 1.0, 'e': 0.1719291002794095}",20,12,15.630211392485414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1781,False,"{'a': 1.0, 'e': 0.1711553442761914}",25,15,16.097530306307213,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1782,False,"{'a': 1.0, 'e': 0.17038148269575748}",25,15,6.6204882032712575,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1783,False,"{'a': 1.0, 'e': 0.1696075160154643}",25,0,25.472782808355504,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1784,False,"{'a': 1.0, 'e': 0.16883344471273382}",20,9,11.475894449153683,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 1.0, 'e': 0.16805926926505185}",30,13,4.093285527195165,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1786,False,"{'a': 1.0, 'e': 0.16728499014996875}",30,13,30.990951233677304,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1787,False,"{'a': 1.0, 'e': 0.16651060784509855}",20,16,9.103929015885193,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1788,False,"{'a': 1.0, 'e': 0.16573612282811961}",25,10,19.81717741674495,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 1.0, 'e': 0.16496153557677296}",20,4,18.40037617366575,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1790,False,"{'a': 1.0, 'e': 0.16418684656886295}",30,11,16.14579780536075,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1791,False,"{'a': 1.0, 'e': 0.16341205628225666}",20,12,13.497087598397412,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1792,False,"{'a': 1.0, 'e': 0.1626371651948835}",30,8,-5.752055218635011,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1793,False,"{'a': 1.0, 'e': 0.16186217378473558}",20,9,-62.5621744066631,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
1794,False,"{'a': 1.0, 'e': 0.16108708252986642}",25,2,-8.495674949939929,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 1}",1
1795,False,"{'a': 1.0, 'e': 0.16031189190839115}",25,16,7.029596195765607,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1796,False,"{'a': 1.0, 'e': 0.15953660239848616}",25,10,-3.705678675098932,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1797,False,"{'a': 1.0, 'e': 0.15876121447838937}",30,8,-6.290459578833628,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1798,False,"{'a': 1.0, 'e': 0.15798572862639879}",20,4,27.231140452263986,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 1.0, 'e': 0.15721014532087305}",20,10,15.307725977134814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 1.0, 'e': 0.15643446504023092}",25,18,-1.2093761558073508,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
1801,False,"{'a': 1.0, 'e': 0.15565868826295073}",20,11,19.002327200926622,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 1.0, 'e': 0.15488281546757104}",25,2,30.70430418386638,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1803,False,"{'a': 1.0, 'e': 0.15410684713268893}",20,10,18.630589575130426,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1804,False,"{'a': 1.0, 'e': 0.15333078373696066}",20,0,20.887695147703017,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1805,False,"{'a': 1.0, 'e': 0.15255462575910111}",25,6,-13.085005875008243,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
1806,False,"{'a': 1.0, 'e': 0.15177837367788335}",30,9,31.000736578357337,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1807,False,"{'a': 1.0, 'e': 0.15100202797213905}",35,12,7.387696730107831,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
1808,False,"{'a': 1.0, 'e': 0.15022558912075706}",20,0,18.94393346909946,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1809,False,"{'a': 1.0, 'e': 0.14944905760268384}",25,1,29.265201427370076,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1810,False,"{'a': 1.0, 'e': 0.14867243389692286}",25,18,12.173043634895095,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1811,False,"{'a': 1.0, 'e': 0.14789571848253508}",25,7,11.460648202198541,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1812,False,"{'a': 1.0, 'e': 0.14711891183863735}",25,7,-11.63752541716344,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1813,False,"{'a': 1.0, 'e': 0.14634201444440306}",30,1,44.213416270271054,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1814,False,"{'a': 1.0, 'e': 0.14556502677906152}",25,0,-1.5852610928084216,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",1
1815,False,"{'a': 1.0, 'e': 0.1447879493218976}",30,12,37.14713520801776,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1816,False,"{'a': 1.0, 'e': 0.1440107825522521}",20,0,19.08585326535478,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1817,False,"{'a': 1.0, 'e': 0.14323352694952035}",20,8,22.222381112754835,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1818,False,"{'a': 1.0, 'e': 0.14245618299315266}",20,0,30.377657302346126,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1819,False,"{'a': 1.0, 'e': 0.14167875116265358}",25,9,29.203232484610886,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1820,False,"{'a': 1.0, 'e': 0.14090123193758258}",25,0,10.61391513645707,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1821,False,"{'a': 1.0, 'e': 0.1401236257975524}",20,12,13.930905809292959,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 1.0, 'e': 0.13934593322222952}",25,13,10.59802800770369,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1823,False,"{'a': 1.0, 'e': 0.13856815469133382}",30,0,46.4040323447241,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1824,False,"{'a': 1.0, 'e': 0.13779029068463797}",20,7,4.072082688753428,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1825,False,"{'a': 1.0, 'e': 0.137012341681968}",30,9,34.50772648014957,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1826,False,"{'a': 1.0, 'e': 0.1362343081632017}",30,5,11.686449867190383,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
1827,False,"{'a': 1.0, 'e': 0.13545619060826927}",25,0,34.23336675950948,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 1.0, 'e': 0.13467798949715246}",20,11,15.005228790945711,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 1.0, 'e': 0.1338997053098853}",20,3,16.54559470509508,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1830,False,"{'a': 1.0, 'e': 0.1331213385265523}",30,17,20.750118530982864,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 1.0, 'e': 0.13234288962728927}",30,8,43.66175477912609,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 1.0, 'e': 0.13156435909228256}",20,12,15.122447999803798,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1833,False,"{'a': 1.0, 'e': 0.1307857474017687}",30,0,18.111802765934396,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",1
1834,False,"{'a': 1.0, 'e': 0.13000705503603496}",25,7,27.13279326106935,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1835,False,"{'a': 1.0, 'e': 0.12922828247541765}",30,18,20.8960359094003,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 1.0, 'e': 0.1284494302003029}",25,11,23.620641735166625,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 1.0, 'e': 0.1276704986911256}",25,10,21.77916714370048,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 1.0, 'e': 0.12689148842837034}",20,7,21.59589573328545,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 1.0, 'e': 0.1261123998925696}",30,9,32.63481538493146,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 1.0, 'e': 0.12533323356430426}",20,7,9.46610011931549,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1841,False,"{'a': 1.0, 'e': 0.1245539899242033}",20,0,7.200580854730349,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1842,False,"{'a': 1.0, 'e': 0.12377466945294312}",25,14,13.415647618788103,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 1.0, 'e': 0.1229952726312482}",20,10,19.213894626949973,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 1.0, 'e': 0.12221579993988942}",25,12,13.520594751244069,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 1.0, 'e': 0.12143625185968471}",20,0,18.289895787972437,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1846,False,"{'a': 1.0, 'e': 0.12065662887149825}",20,8,21.237143135732108,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 1.0, 'e': 0.11987693145624115}",25,14,-21.544574234667774,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
1848,False,"{'a': 1.0, 'e': 0.11909716009486969}",35,20,28.564348744057956,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 1.0, 'e': 0.11831731526838606}",20,8,20.53369343592128,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 1.0, 'e': 0.1175373974578377}",20,14,10.953962578431767,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1851,False,"{'a': 1.0, 'e': 0.11675740714431689}",20,12,5.161181982455659,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1852,False,"{'a': 1.0, 'e': 0.1159773448089613}",35,0,10.12194725004127,"{0: 33, 1: 0, 2: 0, 3: 2, 4: 0}",1
1853,False,"{'a': 1.0, 'e': 0.11519721093295233}",30,15,0.3982750202589169,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1854,False,"{'a': 1.0, 'e': 0.11441700599751577}",30,14,26.066370400867424,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 1.0, 'e': 0.11363673048392121}",25,15,7.347240925604646,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1856,False,"{'a': 1.0, 'e': 0.11285638487348158}",20,0,30.103508758117243,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1857,False,"{'a': 1.0, 'e': 0.1120759696475537}",20,8,18.080780690439013,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1858,False,"{'a': 1.0, 'e': 0.11129548528753667}",20,9,8.095911929123474,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1859,False,"{'a': 1.0, 'e': 0.11051493227487245}",20,0,28.541970941036656,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1860,False,"{'a': 1.0, 'e': 0.10973431109104514}",20,6,10.721114000171495,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1861,False,"{'a': 1.0, 'e': 0.10895362221758155}",25,14,18.78586783894483,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 1.0, 'e': 0.10817286613604958}",20,10,11.371498397044267,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1863,False,"{'a': 1.0, 'e': 0.10739204332805881}",25,11,17.56537734141945,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1864,False,"{'a': 1.0, 'e': 0.10661115427525998}",20,11,6.189947982659524,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1865,False,"{'a': 1.0, 'e': 0.10583019945934447}",20,0,-22.684044786733608,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1866,False,"{'a': 1.0, 'e': 0.10504917936204489}",20,13,5.139914753178847,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'a': 1.0, 'e': 0.10426809446513345}",20,16,7.709994800759419,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 1.0, 'e': 0.10348694525042257}",25,19,11.181491899475617,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 1.0, 'e': 0.1027057321997641}",20,6,11.277646135155504,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1870,False,"{'a': 1.0, 'e': 0.10192445579504995}",20,10,18.35285941965631,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 1.0, 'e': 0.10114311651821045}",30,16,28.134291521704245,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 1.0, 'e': 0.10036171485121491}",30,11,32.916446281423305,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1873,False,"{'a': 1.0, 'e': 0.09958025127607113}",20,13,2.5761673804819387,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1874,False,"{'a': 1.0, 'e': 0.0987987262748249}",20,13,12.294925774889192,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 1.0, 'e': 0.09801714032956055}",30,20,18.55838063279036,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 1.0, 'e': 0.09723549392239932}",35,15,38.614417356752256,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 1.0, 'e': 0.09645378753550002}",20,16,8.11093855300971,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 1.0, 'e': 0.09567202165105816}",30,17,12.514806597912253,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1879,False,"{'a': 1.0, 'e': 0.09489019675130671}",25,17,8.030397208310681,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 1.0, 'e': 0.09410831331851428}",20,6,22.238107987789572,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'a': 1.0, 'e': 0.09332637183498589}",20,11,14.682802803491672,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 1.0, 'e': 0.09254437278306231}",30,18,9.257192166639188,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1883,False,"{'a': 1.0, 'e': 0.09176231664511965}",20,14,8.236046646615998,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 1.0, 'e': 0.09098020390356985}",20,9,19.124096807790632,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 1.0, 'e': 0.09019803504085913}",25,14,21.89249569256766,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 1.0, 'e': 0.08941581053946855}",30,11,29.84358445813764,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 1.0, 'e': 0.08863353088191325}",25,16,15.02418531010493,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'a': 1.0, 'e': 0.08785119655074308}",35,23,25.639020342229845,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 1.0, 'e': 0.08706880802854094}",25,13,13.594840857947979,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1890,False,"{'a': 1.0, 'e': 0.08628636579792338}",20,9,20.604787024358274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 1.0, 'e': 0.08550387034154008}",35,22,-19.87642536917008,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1892,False,"{'a': 1.0, 'e': 0.08472132214207333}",30,16,24.086103040799603,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1893,False,"{'a': 1.0, 'e': 0.08393872168223862}",30,8,34.849202759730744,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 1.0, 'e': 0.083156069444783}",25,11,25.743940360021536,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 1.0, 'e': 0.08237336591248573}",20,8,14.875672164516486,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 1.0, 'e': 0.0815906115681574}",20,11,15.149326269044906,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 1.0, 'e': 0.08080780689464072}",30,18,8.369234165422798,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1898,False,"{'a': 1.0, 'e': 0.08002495237480867}",30,12,-14.563427646484604,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
1899,False,"{'a': 1.0, 'e': 0.07924204849156528}",25,5,28.087514848594218,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 1.0, 'e': 0.078459095727845}",25,14,20.8229758143208,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 1.0, 'e': 0.0776760945666122}",20,10,18.773965132076867,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 1.0, 'e': 0.07689304549086177}",20,13,9.996030295594199,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 1.0, 'e': 0.07610994898361755}",20,12,17.234007949210266,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 1.0, 'e': 0.07532680552793275}",20,9,20.497485417464656,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 1.0, 'e': 0.07454361560688941}",30,21,7.8308878519295115,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1906,False,"{'a': 1.0, 'e': 0.07376037970359887}",30,18,22.63459754756967,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 1.0, 'e': 0.07297709830120015}",35,22,22.425576669611967,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1908,False,"{'a': 1.0, 'e': 0.0721937718828606}",20,0,16.161481051999765,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1909,False,"{'a': 1.0, 'e': 0.07141040093177528}",20,11,16.717118588465677,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
